STOPID,PREVSTOPID,TIMESTAMP,T_HOUR,TIMETAKEN
14639,330,1449895175173,10,190000
606,9993,1449895315175,10,50000
943,2045,1449895245189,10,119999
1736,947,1449895310174,10,60000
29775,23341,1449895300177,10,70000
BP5485,14456,1449895325171,10,50000
BP5972,4714,1449895045166,10,330010
BP842,BP4608,1449895355183,10,20000
10883,10881,1449895335175,10,45000
14920,793,1449895305179,10,75000
792,2627,1449895345189,10,35000
37317,R0085,1449895250192,10,129999
BP5575,8558,1449895245170,10,139990
14515,14511,1449895340177,10,44990
166,29684,1449895210184,10,174990
2626,793,1449895350189,10,34990
348,2068,1449895280169,10,109990
BP5172,R0085,1449895355172,10,34990
BP3912,BP5972,1449895375176,10,14990
25133,R0474,1449895335183,10,54990
14581,1739,1449895325190,10,64990
1802,616,1449895345193,10,44990
2626,791,1449895335174,10,59990
805,29775,1449895370177,10,24990
2050,1736,1449895370174,10,29990
BP882,982,1449895345177,10,54990
35030,BP882,1449895400167,10,0
37643,29684,1449895345186,10,54990
14682,BP5485,1449895375171,10,29990
1278,14639,1449895365173,10,39990
2952,947,1449895330178,10,74990
BP842,BP199,1449895350179,10,54990
BP4608,9992,1449895345185,10,59990
1609,BP3912,1449895300187,10,104990
34717,34716,1449895350171,10,59990
660,BP2028,1449895275180,10,134990
26591,792,1449895380189,10,29990
3219,20727,1449895300191,10,109990
23341,BP1794,1449895330170,10,84990
165,976,1449895360178,10,54990
8590,BP3442,1449895300178,10,114990
9992,BP842,1449895375183,10,39990
14245,3219,1449895410181,10,4999
4897,20760,1449895325177,10,94989
791,2626,1449895385179,10,35000
9992,BP842,1449895335170,10,89990
10890,3525,1449895290173,10,134991
29775,9982,1449895330176,10,94990
27945,34,1449895225179,10,199990
14219,1114,1449895285187,10,139989
R0330,943,1449895365188,10,59990
1045,1802,1449895390183,10,35000
166,165,1449895415168,10,15000
BP3504,7823,1449895360181,10,69990
7851,BP5294,1449894975177,10,455000
4876,14581,1449895390180,10,40000
2043,33683,1449895095170,10,339989
10888,10883,1449895380175,10,54990
7725,2952,1449895405168,10,30000
324,33291,1449895310180,10,124990
902,348,1449895390159,10,50000
10871,760,1449895335186,10,104990
BP199,1609,1449895405177,10,35000
8586,BP5575,1449895385160,10,60000
10888,10890,1449895425164,10,20000
4838,9992,1449895415173,10,30000
1042,9990,1449895355191,10,89990
793,2626,1449895395164,10,55000
297,1045,1449895425183,10,24999
4838,9992,1449895425160,10,30000
377,BP3912,1449895390166,10,65000
29775,23341,1449895415160,10,45001
1276,1278,1449895405163,10,55000
BP2895,7725,1449895435168,10,25000
324,1277,1449895260182,10,199990
BP5294,1057,1449895320172,10,144990
29775,29775,1449895425166,10,40000
BP199,BP4608,1449895405175,10,60000
4760,14245,1449895415180,10,50000
37643,35030,1449895230192,10,234989
14535,37219,1449895190174,10,279990
2067,4897,1449895420166,10,50001
14639,24180,1449895300180,10,169990
13506,14219,1449895425176,10,45000
2018,8586,1449895445160,10,30000
BP5294,1057,1449895340182,10,134990
20669,25133,1449895390173,10,85000
945,2050,1449895400164,10,80000
10890,10888,1449895435165,10,45000
BP3536,143,1449894850184,10,629991
R0078,14682,1449895405161,10,80000
8559,8590,1449895415168,10,70000
BP4608,BP199,1449895440177,10,45000
BP842,BP4608,1449895485177,10,0
901,902,1449895440159,10,50000
9990,4838,1449895455160,10,35000
15192,34717,1449895410161,10,80000
10875,10871,1449895440176,10,50000
36602,791,1449895420179,10,70000
37229,34716,1449895060169,10,434990
R0325,4876,1449895350172,10,144990
10881,10888,1449895445164,10,50000
8556,8559,1449895355170,10,144990
804,1042,1449895445181,10,55000
805,29775,1449895460161,10,45010
675,1276,1449895460163,10,45011
376,606,1449895365175,10,140000
4750,20669,1449895475173,10,30010
675,29775,1449893605182,9,1900010
R0330,945,1449895480164,10,30010
9992,BP842,1449895405169,10,105010
7823,37643,1449895400176,10,110012
2050,R0330,1449895425178,10,85013
36602,297,1449895450182,10,60013
943,2043,1449895435159,10,80010
14920,793,1449895450164,10,65010
2633,26591,1449895410179,10,105010
805,BP1794,1449895325192,10,190000
1609,BP199,1449895465175,10,55011
4946,10875,1449895490176,10,30011
10878,10881,1449895495164,10,30010
790,35030,1449895400167,10,125010
675,660,1449895410170,10,115010
14515,8019,1449895285188,10,240000
1042,9990,1449895490160,10,40010
9988,1042,1449895530170,10,0
14258,4760,1449895465180,10,65011
2058,901,1449895490159,10,45010
BP3442,8556,1449895500160,10,35010
2622,R0078,1449895485161,10,50010
BP882,166,1449895430168,10,105010
7823,BP3504,1449895105181,10,430000
33549,37317,1449895220184,10,315000
9986,804,1449895500181,10,35010
1278,14639,1449895470170,10,70011
9988,4838,1449895445173,10,95011
988,15192,1449895490161,10,55010
943,R0330,1449895510174,10,35000
BP2028,166,1449895385174,10,160010
10900,10890,1449895480165,10,70011
2627,790,1449895525177,10,25000
4826,BP2895,1449895460168,10,90011
377,1609,1449895520186,10,30000
297,36602,1449895490179,10,60010
9989,805,1449895515192,10,35001
R0330,943,1449895515169,10,40000
3534,10878,1449895525174,10,30000
35030,BP882,1449895535178,10,20000
9992,BP842,1449895485177,10,70010
371,4876,1449895430180,10,125010
R0325,14515,1449895385167,10,175011
2636,14920,1449895380179,10,180000
331,324,1449895460172,10,100011
161,7851,1449895430177,10,130011
1278,675,1449895505192,10,54999
1156,BP3442,1449895535170,10,30000
1041,805,1449895505171,10,59999
9991,805,1449895395167,10,170011
9986,9988,1449895540184,10,25000
10879,4946,1449895520187,10,45000
14262,14258,1449895530191,10,35000
7851,BP5294,1449895345173,10,225000
BP4242,376,1449895505175,10,65000
1736,2050,1449895510191,10,59997
3218,4750,1449895505183,10,70000
7824,BP3536,1449895480175,10,95010
761,10879,1449895565187,10,9999
4838,9992,1449895555187,10,20000
4876,14515,1449895525188,10,50000
791,36602,1449895510195,10,64998
20674,2058,1449895535169,10,45000
804,9988,1449895530170,10,50000
792,2627,1449895550177,10,30000
1282,324,1449895435170,10,145010
1041,9989,1449895550193,10,29999
1054,37229,1449895495159,10,90010
14639,675,1449895525180,10,60000
7851,161,1449895560188,10,25000
4896,371,1449895555190,10,30000
9991,1041,1449895565170,10,25000
36857,988,1449895545171,10,45000
37317,BP5172,1449895390162,10,200010
4945,3534,1449895555174,10,35000
3525,10900,1449895550176,10,39999
4838,9992,1449895510179,10,80000
375,9986,1449895535191,10,55000
14639,1278,1449895560191,10,30000
BP882,BP5294,1449895465162,10,130010
35030,BP882,1449895595172,10,0
905,2636,1449895560179,10,35000
BP5294,35030,1449895235182,10,360000
14240,3218,1449895575183,10,19999
2639,13506,1449895470176,10,125010
25096,2067,1449895470167,10,130010
4839,9991,1449895565178,10,34999
9986,804,1449895580170,10,25000
14523,R0325,1449895560178,10,44999
660,BP2028,1449895545184,10,60000
14581,4876,1449895575188,10,30000
4825,20674,1449895580169,10,30000
8571,1156,1449895565170,10,45000
616,2622,1449895535171,10,75000
4643,R0325,1449895495162,10,115010
4839,29775,1449895465166,10,145010
1282,331,1449895560183,10,49999
1275,33549,1449895535184,10,75000
BP3504,7823,1449895510188,10,99998
2637,2633,1449895515189,10,95000
7823,37643,1449895465181,10,145011
2059,4826,1449895550179,10,64999
9990,4838,1449895575187,10,40000
900,25096,1449895600177,10,20000
33924,976,1449895300188,10,320000
1045,297,1449895550189,10,70000
4839,9991,1449895590170,10,35002
37219,BP3460,1449895530174,10,95002
195,14240,1449895595182,10,30002
945,R0330,1449895555169,10,75000
4643,14535,1449895470164,10,160011
1277,1275,1449895610184,10,19999
947,1736,1449895570188,10,60000
331,33291,1449895295190,10,334999
BP2778,375,1449895590191,10,40000
4839,1041,1449895580192,10,50000
14528,4643,1449895610172,10,25000
BP842,377,1449895455166,10,180010
4643,14523,1449895605177,10,30000
913,905,1449895595179,10,45000
1691,1282,1449895610182,10,30000
9993,4839,1449895625172,10,19999
2009,4945,1449895590174,10,55000
9993,4839,1449895610176,10,35000
9993,4839,1449895600177,10,45000
8348,660,1449895605184,10,40000
BP3912,377,1449895550186,10,94999
900,2059,1449895615178,10,35000
9990,4838,1449895590179,10,60000
982,BP5294,1449895595182,10,55000
7962,14262,1449895565191,10,84999
1802,616,1449895610171,10,45000
1284,1282,1449895580180,10,75000
BP3460,FC41,1449895065183,10,590000
BP5972,BP3912,1449895645185,10,10000
1280,14639,1449895590191,10,65000
2045,943,1449895545174,10,115000
192,195,1449895625184,10,34998
675,8348,1449895645184,10,15000
25693,761,1449895575186,10,85000
1739,14581,1449895605188,10,54999
2059,900,1449895620177,10,45000
BP833,9993,1449895645177,10,25000
1280,14639,1449895585180,10,85000
R0085,1054,1449895585169,10,90000
BP1379,37219,1449895625176,10,49998
2636,14920,1449895515174,10,160001
BP833,9993,1449895645176,10,30000
4714,1284,1449895655180,10,20000
1042,9990,1449895615187,10,60000
9988,1042,1449895675187,10,0
34182,1280,1449895655191,10,20000
9993,4839,1449895630192,10,45000
8420,8571,1449895610170,10,70000
1276,675,1449895660184,10,20000
BP5294,7851,1449895585188,10,94999
2638,2637,1449895610189,10,70000
BP833,9993,1449895645171,10,39999
33683,8559,1449895310185,10,374999
10885,25693,1449895660186,10,25000
759,2009,1449895645174,10,45000
2043,2045,1449895660174,10,30000
10911,3525,1449895590175,10,100000
4838,BP842,1449895635176,10,55000
606,BP833,1449895670177,10,20000
BP5294,35030,1449895555178,10,134999
34182,1280,1449895670180,10,19999
37643,7823,1449895535181,10,154999
11481,7962,1449895650190,10,40000
BP833,9993,1449895675192,10,14999
14523,4643,1449895630175,10,65000
1042,9990,1449895650179,10,44999
64,192,1449895660182,10,35000
1802,1045,1449895620189,10,74999
8019,4897,1449895290173,10,410000
R0085,7824,1449895575185,10,124999
10889,10885,1449895685186,10,14999
8019,4896,1449895585190,10,115000
BP3504,7823,1449895610192,10,89999
606,BP833,1449895675176,10,30000
1286,1691,1449895640182,10,65000
BP5172,R0085,1449895700184,10,5000
34846,15783,1449895100186,10,604999
2637,2639,1449895595186,10,110000
R0325,1739,1449895660187,10,45000
905,2636,1449895675175,10,34999
2633,792,1449895580177,10,129999
1278,1276,1449895680184,10,29999
7725,947,1449895630188,10,79999
33549,37317,1449895380191,10,329999
606,BP833,1449895690191,10,19999
33320,BP5972,1449895655185,10,59999
1691,331,1449895630189,10,85000
R0674,4825,1449895610169,10,110000
606,BP833,1449895685170,10,35000
165,35030,1449895595172,10,125000
2790,10911,1449895690175,10,30000
1057,982,1449895650182,10,69999
976,BP5294,1449895475172,10,250009
2639,2638,1449895680189,10,44999
7823,BP3504,1449895085175,10,645000
4826,2059,1449895665177,10,64999
9988,1042,1449895695178,10,35000
804,9988,1449895675187,10,54999
14535,14528,1449895635172,10,100000
982,BP5294,1449895690177,10,45000
320,913,1449895640179,10,94999
161,7851,1449895570173,10,170000
BP2680,2790,1449895720175,10,20000
2268,64,1449895695182,10,45000
BP5244,33683,1449895685184,10,54999
BP2895,7725,1449895710187,10,30000
976,165,1449895720172,10,25000
1284,1691,1449895715189,10,29999
9990,4838,1449895690176,10,60002
BP3460,FC41,1449894650186,10,1100002
371,8019,1449895700190,10,50001
1057,8420,1449895680170,10,75000
14535,BP1379,1449895675174,10,80000
29684,37643,1449895690180,10,65000
33321,33320,1449895715184,10,40000
BP1795,BP2778,1449895630191,10,124999
BP2895,4826,1449895730176,10,30000
4711,606,1449895720170,10,45000
804,9988,1449895730178,10,35000
14639,1278,1449895710183,10,55000
10893,10889,1449895700185,10,65000
947,945,1449895630169,10,140000
33924,976,1449895725181,10,45000
BP1794,759,1449895690174,10,85000
324,1277,1449895630183,10,145000
616,1802,1449895695188,10,80000
1275,33549,1449895710190,10,65000
297,1802,1449895655171,10,125000
37643,7823,1449895730175,10,50000
4711,606,1449895705176,10,75000
2633,2637,1449895705186,10,74999
4643,R0325,1449895705187,10,75000
33477,36857,1449895590171,10,195000
33924,976,1449895745172,10,40000
R0325,14523,1449895695175,10,90000
14535,4643,1449895635177,10,150000
BP882,1278,1449895540181,10,244999
35030,BP882,1449895785180,10,0
33683,8559,1449895355181,10,429999
4828,R0674,1449895720169,10,70000
BP882,675,1449895505174,10,284999
35030,BP882,1449895790173,10,0
27566,10893,1449895765185,10,25000
375,804,1449895730186,10,60000
3488,BP2680,1449895740175,10,55000
4711,606,1449895690177,10,105000
1057,982,1449895735177,10,60000
7725,BP2895,1449895760176,10,40000
8420,1057,1449895720181,10,80000
2270,2268,1449895740182,10,60000
1286,1284,1449895745188,10,55001
9986,804,1449895765178,10,40000
70362,27566,1449895790185,10,15000
376,4711,1449895765170,10,45000
BP4272,11481,1449895690190,10,120000
BP5283,R0085,1449895675169,10,145000
36602,297,1449895780171,10,40000
9982,BP1794,1449895775174,10,45000
10919,3488,1449895795175,10,25000
1042,9990,1449895750178,10,69998
33683,8559,1449895485168,10,335010
BP5244,33683,1449895785180,10,35000
BP4269,33924,1449895620188,10,199999
2632,791,1449895575193,10,244998
2637,2633,1449895710176,10,115001
33322,33321,1449895755184,10,70000
14528,4643,1449895780187,10,45000
2622,616,1449895775188,10,49999
1735,4828,1449895790169,10,40000
320,905,1449895710174,10,120000
13506,2639,1449895725188,10,105000
2067,900,1449895650178,10,185000
2019,8420,1449895800181,10,35000
1280,14639,1449895765183,10,70000
BP2778,375,1449895790186,10,45000
20760,371,1449895750191,10,84998
1739,R0325,1449895785175,10,54990
29684,37643,1449895780175,10,59990
1473,1057,1449895795177,10,44990
782,320,1449895735178,10,104991
36857,27945,1449895425169,10,415000
2952,947,1449895770169,10,75000
9988,1042,1449895820176,10,25000
BP1795,9986,1449895605170,10,244990
1488,BP1795,1449895850160,10,0
26591,2633,1449895780185,10,69990
2059,BP2895,1449895740187,10,109990
BP5244,2043,1449895690174,10,164990
14530,14528,1449895825187,10,29990
14456,BP5283,1449895820169,10,39990
34182,1280,1449895835183,10,24990
37317,BP5172,1449895705184,10,154989
376,4711,1449895795177,10,69990
1282,324,1449895775183,10,94989
792,26591,1449895850175,10,20000
R0078,2622,1449895825187,10,44991
4897,20760,1449895835189,10,34990
20628,2018,1449895475160,10,400000
791,36602,1449895820171,10,54990
8571,2019,1449895835181,10,39990
33325,33322,1449895825184,10,49990
2051,1735,1449895830169,10,49990
14581,1739,1449895840165,10,40000
8420,1473,1449895840167,10,40000
BP5244,33683,1449895820178,10,59990
1691,1282,1449895870172,10,10001
BP1379,14535,1449895735172,10,149990
14528,14535,1449895755174,10,129990
4897,2067,1449895835178,10,49992
BP4242,376,1449895810170,10,79990
947,7725,1449895800176,10,89990
2067,4897,1449895870179,10,20000
376,606,1449895710190,10,179990
7725,2952,1449895845169,10,49990
10866,1488,1449895850160,10,45000
34055,BP4242,1449895890160,10,5001
37122,161,1449895740173,10,154990
24851,70362,1449895805185,10,89990
34,33477,1449895785171,10,114990
375,9986,1449895805178,10,94990
2627,792,1449895870175,10,30000
804,9988,1449895845176,10,59990
2636,2632,1449895820191,10,84989
2638,2637,1449895825177,10,84990
1156,8571,1449895875171,10,35000
10925,10919,1449895820175,10,94990
1115,782,1449895840169,10,75000
20760,4897,1449895885170,10,34998
23341,9982,1449895820174,10,104989
4643,14528,1449895885164,10,40000
988,36857,1449895840169,10,85000
33326,33325,1449895875174,10,50000
10906,24851,1449895895175,10,30000
200,BP5294,1449895680187,10,244989
944,2051,1449895880159,10,50000
14511,8019,1449895700173,10,229990
29684,35030,1449895785180,10,144989
129,2270,1449895800182,10,129990
BP1795,BP2778,1449895835186,10,94989
14682,R0078,1449895870178,10,59999
BP2895,7725,1449895895159,10,40000
3013,14530,1449895855177,10,79999
29684,35030,1449895790173,10,149990
BP4975,10925,1449895915165,10,25000
2639,2638,1449895910167,10,30000
7823,BP3504,1449895155182,10,784989
BP4242,376,1449895890180,10,50000
10868,10866,1449895895160,10,50000
BP4242,376,1449895865167,10,80000
BP2778,375,1449895900168,10,45000
R0036,BP4267,1449892565185,9,3379985
10910,10906,1449895925175,10,20000
33683,BP5244,1449895855164,10,100000
166,29684,1449895755180,10,199990
4876,14581,1449895880165,10,85010
1736,947,1449895890166,10,75010
14535,3013,1449895935176,10,30010
324,1275,1449895775190,10,189999
BP750,BP4975,1449895940165,10,30010
29775,23341,1449895925163,10,50011
1115,320,1449895830174,10,145000
375,804,1449895905166,10,70010
BP4269,33924,1449895770181,10,205000
4716,2627,1449895900175,10,75010
14515,14511,1449895930163,10,50010
BP3442,1156,1449895910171,10,70010
8419,20628,1449895045183,10,935007
14920,791,1449895875161,10,110020
14523,4643,1449895925164,10,60020
15192,988,1449895925169,10,60020
BP4921,1115,1449895915169,10,75010
4714,1691,1449895880173,10,110009
1286,33326,1449895925174,10,65009
3805,10910,1449895945175,10,45009
14515,4876,1449895965175,10,30000
29981,2067,1449895890179,10,105010
913,2636,1449895905180,10,90010
R0722,10868,1449895945160,10,60010
BP1795,BP2778,1449895945168,10,60010
BP4272,11481,1449894475187,9,1529997
4714,1286,1449895990183,10,20000
37219,BP1379,1449895885162,10,135010
805,29775,1449895975174,10,44999
7824,143,1449895245187,10,780000
BP4921,1115,1449895975174,10,55000
13506,2639,1449895940167,10,90010
37643,29684,1449895930169,10,100010
7963,R0036,1449895945170,10,85010
1286,4714,1449895990182,10,40000
1017,4716,1449895975185,10,55000
25096,29981,1449895995189,10,35000
33549,37317,1449895590172,10,445000
R0325,14523,1449895985184,10,49990
14511,14515,1449895995175,10,45000
20997,129,1449895930172,10,110009
2648,13506,1449895830188,10,210000
37643,29684,1449895940163,10,105010
10871,R0722,1449896005170,10,45000
9989,805,1449896020173,10,30001
166,29684,1449895840165,10,210010
4714,1286,1449896030182,10,25000
197,200,1449895925176,10,130010
2067,2059,1449895850177,10,205010
BP4269,33924,1449895785172,10,275000
14581,14515,1449895980173,10,80000
308,BP4921,1449896030174,10,30000
14219,13506,1449896030177,10,30000
BP5972,4714,1449895675180,10,384999
BP5486,14682,1449895930177,10,130010
29844,BP5486,1449896060187,10,0
2046,944,1449895930159,10,135010
BP5486,14456,1449895860159,10,205010
21,34055,1449895895161,10,170009
FC41,14535,1449895785177,10,280000
